2_1257	1_288	265	100
2_1257	3_1660	262	99.2
2_1257	4_442	234	84.8
2_1257	5_113	243	88.8
2_1258	1_289	1077	100
2_1258	3_1659	1075	99.81
2_1258	4_443	1070	99.44
2_1258	5_114	1061	98.68
2_1259	1_290	180	100
2_1259	3_1658	163	90.32
2_126	1_1659	388	100
2_126	3_521	388	100
2_126	4_1444	366	93.55
2_126	5_1435	382	97.85
2_1260	1_291	512	100
2_1260	3_1657	512	100
2_1260	4_445	407	69.78
2_1260	5_119	422	72.86
2_1261	1_292	879	100
2_1261	3_1656	877	99.78
2_1261	4_446	863	98.02
2_1261	5_120	858	97.58
2_1262	1_293	583	100
2_1262	3_1655	580	99.66
2_1262	4_447	515	86.82
2_1262	5_121	519	87.16
2_1263	1_294	658	100
2_1263	3_1654	654	99.11
2_1263	4_448	616	91.67
2_1263	5_122	627	91.5
2_1264	1_295	663	100
2_1264	3_1653	660	99.7
2_1264	4_449	584	86.57
2_1264	5_123	634	94.93
2_1265	1_296	791	100
2_1265	3_1652	791	100
2_1265	4_450	681	84.64
2_1265	5_124	675	84.64
2_1266	1_297	597	100
2_1266	3_1651	594	99.66
2_1266	4_451	508	84.12
2_1266	5_125	525	87.84
2_1267	1_298	585	100
2_1267	3_1650	585	100
2_1267	4_452	517	87.41
2_1267	5_126	538	90.14
2_1268	1_299	905	99.78
2_1268	3_1649	903	99.34
2_1268	4_453	709	77.88
2_1268	5_127	769	83.41
2_1269	1_300	1327	100
2_1269	3_1648	1313	98.91
2_1269	4_454	1221	88.74
2_1269	5_128	1266	91.78
2_127	1_1658	618	100
2_127	3_522	612	99.02
2_127	4_1445	538	87.62
2_127	5_1436	538	86.32
2_1270	1_301	416	100
2_1270	3_1647	414	99.53
2_1270	4_455	353	84.43
2_1270	5_129	356	85.38
2_1271	1_302	506	100
2_1271	3_1646	506	100
2_1271	4_456	503	99.22
2_1271	5_130	504	99.61
2_1272	1_303	574	100
2_1272	3_1645	573	99.67
2_1272	4_457	551	95.05
2_1272	5_131	564	97.69
2_1273	1_304	514	100
2_1273	3_1644	509	99.22
2_1273	4_458	445	84.77
2_1273	5_132	468	90.23
2_1274	1_305	1452	100
2_1274	3_1643	1452	100
2_1274	4_459	1369	93.07
2_1274	5_133	1379	94.16
2_1275	1_306	966	100
2_1275	3_1642	962	99.58
2_1275	4_460	816	83.51
2_1275	5_134	874	89.64
2_1276	1_307	488	100
2_1276	3_1641	488	100
2_1276	4_461	388	78.24
2_1276	5_135	391	78.66
2_1277	1_308	821	100
2_1277	3_1640	820	99.75
2_1277	4_462	752	90.89
2_1277	5_136	741	87.65
2_1278	1_309	989	100
2_1278	3_1639	985	99.8
2_1278	4_463	934	93.17
2_1278	5_137	923	92.57
2_1279	1_310	820	100
2_1279	3_1638	820	100
2_1279	4_464	793	95.96
2_1279	5_138	800	96.44
2_128	1_1657	733	100
2_128	3_523	733	100
2_128	4_1446	684	91.45
2_128	5_1437	674	91.17
2_1280	1_311	535	100
2_1280	3_1637	527	98.48
2_1280	4_465	500	92.42
2_1280	5_139	472	86.36
2_1281	1_312	494	100
2_1281	3_1636	491	99.6
2_1281	4_466	462	93.57
2_1281	5_140	429	86.75
2_1282	1_313	558	100
2_1282	3_1635	558	100
2_1282	4_467	532	94.98
2_1282	5_141	500	89.61
2_1283	1_314	598	100
2_1283	3_1634	598	100
2_1283	4_468	570	95.32
2_1283	5_142	572	94.31
2_1284	1_315	333	100
2_1284	3_1633	333	100
2_1284	4_469	326	96.41
2_1284	5_143	324	95.81
2_1285	1_316	138	100
2_1285	3_1632	138	100
2_1285	4_470	133	95.45
2_1285	5_144	133	93.94
2_1287	1_318	1385	100
2_1287	3_1630	1381	99.57
2_1287	4_472	1353	97.57
2_1287	5_146	1287	91.71
2_1288	1_319	2311	100
2_1288	3_1629	2306	99.83
2_1288	4_473	2289	98.88
2_1288	5_147	2246	96.56
2_1289	1_320	828	100
2_1289	3_1628	826	99.75
2_1289	4_474	626	74.26
2_1289	5_148	649	78.22
2_129	1_1656	941	100
2_129	3_524	938	99.79
2_129	4_1447	838	87.66
2_129	5_1438	870	91.06
2_1290	1_321	306	100
2_1290	3_1627	305	99.35
2_1290	4_475	282	91.56
2_1290	5_149	276	88.96
2_1291	1_322	453	100
2_1291	3_1626	450	98.11
2_1291	4_476	344	72.02
2_1291	5_150	342	54.01
2_1292	1_323	528	100
2_1292	3_1625	524	98.86
2_1292	4_477	521	98.48
2_1292	5_151	501	95.06
2_1293	1_324	668	100
2_1293	3_1624	665	99.41
2_1293	4_478	650	96.18
2_1293	5_152	650	95.59
2_1296	1_327	945	100
2_1296	3_1621	913	96.37
2_1296	4_481	835	87.39
2_1296	5_155	851	88.68
2_1297	1_328	966	100
2_1297	3_1620	964	99.8
2_1297	4_482	954	98.58
2_1297	5_156	934	96.36
2_1298	1_329	872	100
2_1298	3_1619	869	99.54
2_1298	4_483	858	98.17
2_1298	5_157	811	92.45
2_1299	1_330	1203	100
2_1299	3_1618	1202	99.84
2_1299	4_484	1152	95.78
2_1299	5_158	1160	95.62
2_13	1_1772	600	100
2_13	3_409	600	99.67
2_13	4_1328	585	97.69
2_13	5_1320	574	94.72
2_130	1_1655	912	100
2_130	3_525	903	99.33
2_130	4_1449	738	80.4
2_130	5_1439	590	58.59
2_1300	1_331	474	100
2_1300	3_1617	473	99.57
2_1300	4_485	447	93.59
2_1300	5_159	453	94.87
2_1301	1_332	559	100
2_1301	3_1616	557	99.62
2_1301	4_486	506	87.5
2_1301	5_160	519	89.77
2_1302	1_333	692	100
2_1302	3_1615	687	99.12
2_1302	4_487	597	80.86
2_1302	5_161	601	84.5
2_1303	1_334	1240	100
2_1303	3_1614	1231	99.36
2_1303	4_488	1144	91.36
2_1303	5_162	1160	92.64
2_1304	1_335	353	100
2_1304	3_1613	351	99.44
2_1304	4_489	317	91.62
2_1304	5_163	331	88.77
2_1305	1_336	970	100
2_1305	3_1612	791	84.53
2_1305	4_490	475	50.97
2_1305	5_164	495	57.84
2_1306	1_337	110	100
2_1306	3_1611	110	100
2_1306	4_491	110	100
2_1306	5_165	110	100
2_1307	1_338	213	100
2_1307	3_1610	213	100
2_1307	4_492	189	85.98
2_1307	5_166	196	91.59
2_1308	1_339	834	100
2_1308	3_1609	834	100
2_1308	4_493	811	97.2
2_1308	5_167	808	96.73
2_1309	1_340	326	100
2_1309	3_1608	326	100
2_1309	4_494	282	87.5
2_1309	5_168	286	88.12
2_131	1_1654	1019	100
2_131	3_526	1014	99.4
2_131	4_1450	757	71.43
2_131	5_1440	466	45.47
2_1310	1_341	544	100
2_1310	3_1607	544	100
2_1310	4_495	506	91.97
2_1310	5_169	519	94.53
2_1311	1_342	1106	100
2_1311	3_1606	1106	100
2_1311	4_496	1070	96.35
2_1311	5_170	1088	97.99
2_1312	1_343	212	100
2_1312	3_1605	210	99.08
2_1312	4_497	181	88.07
2_1312	5_171	186	87.16
2_1313	1_344	527	100
2_1313	3_1604	527	100
2_1313	4_498	488	83.22
2_1313	5_172	508	94.32
2_1314	1_345	1254	100
2_1314	3_1603	1242	95.73
2_1314	4_499	1079	80.76
2_1314	5_173	1106	83.36
2_1315	1_346	972	100
2_1315	3_1602	968	99.59
2_1315	4_500	885	90.65
2_1315	5_174	881	88.29
2_1316	1_347	406	100
2_1316	3_1601	404	99.5
2_1316	4_501	385	93.97
2_1316	5_175	389	94.97
2_1317	1_348	703	100
2_1317	3_1600	697	99.16
2_1317	4_502	607	84.59
2_1317	5_176	614	85.71
2_1318	1_349	611	99.68
2_1318	3_1599	605	99.05
2_1318	4_503	540	87.23
2_1318	5_177	561	91.11
2_1319	1_350	670	100
2_1319	3_1598	669	99.7
2_1319	4_504	661	98.2
2_1319	5_178	665	99.1
2_132	1_1653	966	100
2_132	3_527	962	99.36
2_132	4_1451	882	88.51
2_1320	1_351	902	100
2_1320	3_1597	899	99.56
2_1320	4_505	893	98.69
2_1320	5_179	872	95.84
2_1321	1_352	803	100
2_1321	3_1596	793	98.8
2_1321	4_506	773	96.14
2_1321	5_180	745	93.03
2_1322	1_353	929	100
2_1322	3_1595	928	99.79
2_1322	4_507	923	99.36
2_1322	5_181	917	98.08
2_1323	1_354	660	100
2_1323	3_1594	660	100
2_1323	4_508	649	98.16
2_1323	5_182	642	96.32
2_1324	1_355	310	100
2_1324	3_1593	310	100
2_1324	4_509	290	92.62
2_1324	5_183	300	96
2_1325	1_356	188	100
2_1325	3_1592	178	94.74
2_1325	4_510	134	78.95
2_1325	5_184	159	86.32
2_1326	1_357	270	100
2_1326	3_1591	260	83.66
2_1326	4_511	209	14.94
2_1326	5_185	222	16.01
2_1327	1_358	413	92.58
2_1327	3_1590	410	91.27
2_1327	4_512	333	71.62
2_1327	5_186	355	75.55
2_1328	1_359	871	100
2_1328	3_1589	868	99.55
2_1328	4_513	853	97.07
2_1328	5_187	847	96.61
2_1329	1_360	505	100
2_1329	3_1588	505	100
2_1329	4_514	494	96.46
2_1329	5_188	494	96.44
2_133	1_1652	578	100
2_133	3_528	577	99.66
2_133	4_1452	535	87.34
2_1330	1_361	155	100
2_1330	3_1587	155	100
2_1330	4_515	134	87.5
2_1330	5_189	137	88.75
2_1331	1_362	509	100
2_1331	3_1586	509	100
2_1331	4_516	454	86.51
2_1331	5_190	465	87.11
2_1332	1_363	478	100
2_1332	3_1585	476	99.57
2_1332	4_517	461	95.69
2_1332	5_191	455	94.4
2_1333	1_364	1492	100
2_1333	3_1584	1489	99.73
2_1333	4_518	1382	92.5
2_1333	5_192	1409	93.44
2_1334	1_365	152	100
2_1334	3_1583	152	100
2_1334	4_519	142	92
2_1334	5_193	149	97.33
2_1335	1_366	227	100
2_1335	3_1582	227	100
2_1335	4_520	209	90.09
2_1335	5_194	221	97.3
2_1336	1_367	212	100
2_1336	3_1581	209	98.1
2_1336	4_521	154	75.7
2_1336	5_195	177	82.86
2_1337	1_368	179	100
2_1337	3_1580	178	78.07
2_1337	4_522	130	58.33
2_1337	5_196	167	60.15
2_1338	1_369	657	100
2_1338	3_1579	657	100
2_1338	4_523	617	93.05
2_1338	5_197	635	95.47
2_1339	1_370	958	100
2_1339	3_1578	958	100
2_1339	4_524	902	92.72
2_1339	5_198	881	91.27
2_134	1_1651	314	100
2_134	3_529	314	100
2_134	4_1453	297	94.87
2_134	5_1443	297	93.59
2_1340	1_371	970	100
2_1340	3_1577	967	99.38
2_1340	4_525	912	91.22
2_1340	5_199	900	91.46
2_1341	1_372	967	99.79
2_1341	3_1576	965	99.38
2_1341	4_526	944	96.71
2_1341	5_200	889	90.35
2_1342	1_373	855	100
2_1342	3_1575	853	99.77
2_1342	4_527	842	97.91
2_1342	5_201	844	98.61
2_1343	1_374	745	100
2_1343	3_1574	742	99.48
2_1343	4_528	725	97.14
2_1343	5_202	678	91.43
2_1344	1_375	595	96.2
2_1344	3_1573	591	95.25
2_1344	4_529	516	82.59
2_1344	5_203	488	76.27
2_1345	1_376	1301	100
2_1345	3_1572	1296	99.52
2_1345	4_530	1207	91.89
2_1345	5_204	1115	83.47
2_1347	1_378	179	100
2_1347	3_1570	174	94.12
2_1347	4_532	161	85.88
2_1347	5_206	167	88.37
2_1348	1_379	153	100
2_1348	3_1569	153	100
2_1348	4_533	144	92.31
2_1348	5_218	145	93.59
2_1349	1_380	507	100
2_1349	4_534	497	97.61
2_1349	5_227	156	32.82
2_135	1_1650	818	100
2_135	3_530	815	99.52
2_135	4_1454	786	96.38
2_135	5_1444	783	95.41
2_1350	1_381	505	100
2_1350	4_546	489	93.08
2_1351	1_382	173	100
2_1351	4_535	110	61.63
2_1351	4_545	110	61.63
2_1351	5_226	94.4	47.67
2_1352	1_383	193	100
2_1352	3_1568	179	94.12
2_1352	4_614	105	20.3
2_1352	5_219	177	91.35
2_1353	1_384	162	100
2_1353	3_1567	161	98.8
2_1353	5_220	129	77.11
2_1354	1_385	276	100
2_1354	3_1566	273	97.78
2_1354	4_48	192	66.21
2_1354	4_539	192	66.21
2_1354	5_221	260	93.33
2_1355	1_386	156	100
2_1355	3_1565	147	92.41
2_1355	4_540	144	88.61
2_1355	5_222	142	89.87
2_1356	1_387	210	100
2_1356	3_1564	205	97.06
2_1356	4_541	193	87.25
2_1356	5_223	182	85.29
2_1357	1_388	1660	100
2_1357	3_1563	1632	97.49
2_1357	4_542	1605	95.81
2_1357	5_209	203	12.68
2_1358	1_389	1412	100
2_1358	3_1562	1342.625	74.14
2_1358	4_543	1103.35561005518	68.65
2_1358	5_211	856	54.97
2_1359	1_390	1549	100
2_1359	3_1561	1511	96.97
2_1359	4_548	1486	95.39
2_1359	5_230	1460	92.89
2_136	1_1649	427	100
2_136	3_531	427	100
2_136	4_1455	423	99.07
2_136	5_1445	400	93.06
2_1360	1_391	1629	99.62
2_1361	1_392	461	100
2_1362	1_393	665	100
2_1362	3_1559	625	93.48
2_1362	4_551	624	93.48
2_1363	1_394	200	100
2_1363	4_552	169	86.87
2_1364	1_395	299	100
2_1364	3_1557	299	100
2_1364	4_553	290	95.86
2_1365	1_396	710	100
2_1365	3_1556	706	99.43
2_1365	4_554	699	98.57
2_1366	1_397	456	100
2_1366	3_1555	437	94.74
2_1366	4_555	435	94.74
2_1367	1_398	178	100
2_1368	1_399	1854	99.89
2_1368	3_1554	1769	94.92
2_1368	4_557	1755	94.49
2_1369	1_400	390	100
2_1369	3_1553	380	97.03
2_1369	4_558	382	97.03
2_137	1_1648	718	100
2_137	3_532	712	99.15
2_137	4_1456	685	95.75
2_137	5_1446	573	79.04
2_1370	1_401	322	100
2_1370	3_1552	322	100
2_1370	4_559	297	92.16
2_1371	1_402	177	100
2_1371	3_1551	177	100
2_1371	4_560	169	93.18
2_1372	1_403	1117	98.95
2_1372	3_1550	1127	99.65
2_1372	4_561	1126	97.59
2_1373	1_404	135	100
2_1373	3_1549	135	100
2_1373	4_562	132	97.01
2_1374	1_405	568	100
2_1375	1_406	1029	100
2_1375	3_1548	996	96.99
2_1375	4_563	986	94.99
2_1376	1_407	296	100
2_1376	3_1547	286	95.27
2_1376	4_565	282	92.05
2_1377	1_408	229	100
2_1377	3_1546	227	98.26
2_1377	4_566	202	87.83
2_1378	1_409	860	100
2_1378	3_1544	853	98.81
2_1378	4_567	794	91.43
2_1378	5_606	210	31.97
2_1379	1_410	604	100
2_1379	3_1543	590	97.52
2_1379	4_568	580	96.1
2_1380	1_411	214	100
2_1380	3_1541	202	91.51
2_1380	4_569	207	95.24
2_1381	1_412	996	100
2_1381	3_1540	971	96.98
2_1381	4_570	955	95.16
2_1381	5_115	82.8	6.927
2_1382	1_413	256	100
2_1382	3_910	132	52.76
2_1382	4_571	243	92.86
2_1383	1_414	468	100
2_1383	4_572	455	97.37
2_1384	1_415	175	100
2_1384	4_573	172	97.59
2_1385	1_416	412	100
2_1385	3_917	118	26.46
2_1385	4_574	406	98.56
2_1386	1_417	240	100
2_1386	4_575	113	41.21
2_1387	1_418	473	100
2_1387	3_919	131	27.97
2_1387	4_576	130	32.63
2_1388	1_419	224	100
2_1389	1_420	251	100
2_139	1_1646	338	100
2_139	3_534	316	94.83
2_139	4_1458	305	87.93
2_139	5_1448	293	83.91
2_1390	1_421	188	100
2_1390	3_1537	140	77.32
2_1390	3_921	140	77.32
2_1390	4_580	134	58.12
2_1391	1_422	215	100
2_1391	3_1535	213	98.15
2_1391	3_923	213	98.15
2_1391	4_582	125	58.33
2_1392	1_423	148	100
2_1392	3_1534	147	98.65
2_1393	1_424	289	100
2_1393	3_1533	280	96.67
2_1393	4_584	229	76.67
2_1394	1_425	573	100
2_1394	3_1532	552	96.83
2_1394	4_585	434	77.46
2_1395	1_426	130	100
2_1395	3_1530	127	96.77
2_1395	3_927	127	96.77
2_1395	4_587	102	75.81
2_1396	1_427	750	100
2_1396	3_1529	746	99.45
2_1396	4_588	733	98.08
2_1397	1_428	479	60.05
2_1398	1_429	878	100
2_1399	1_430	247	100
2_14	1_1771	297	100
2_14	3_410	297	90.85
2_14	4_1329	289	96.64
2_14	5_1321	277	92.62
2_140	1_1645	483	100
2_140	3_535	483	100
2_140	4_1459	421	85.48
2_140	5_1449	426	87.1
2_1400	1_431	1174	100
2_1402	1_433	1088	100
2_1403	1_434	1207	100
2_1404	1_435	1603	100
2_1404	4_406	54.7	8.281
2_1404	5_116	72.0	8.532
2_1405	1_436	879	100
2_1405	5_117	57.8	19.72
2_1406	1_437	2001	100
2_1407	1_438	953	96.76
2_1409	1_440	517	100
2_1409	3_1528	514	99.22
2_1409	4_589	507	98.05
2_141	1_1644	582	100
2_141	3_536	576	98.96
2_141	4_1460	544	92.36
2_141	5_1450	558	94.79
2_1410	1_441	509	100
2_1411	1_442	228	100
2_1411	3_1526	216	93.75
2_1412	1_443	110	100
2_1413	1_444	257	100
2_1413	3_1525	254	98.39
2_1413	5_213	223	82.26
2_1414	1_445	227	100
2_1414	3_1524	225	99.15
2_1414	4_592	182	79.66
2_1414	5_214	174	72.88
2_1415	1_446	498	100
2_1415	3_1523	496	78.95
2_1415	4_593	427	79.76
2_1415	5_215	447	87.55
2_1417	1_448	262	100
2_1417	3_1521	262	100
2_1417	4_604	226	82.54
2_1417	5_260	225	76.26
2_1418	1_449	848	100
2_1418	3_1520	848	100
2_1418	4_605	826	97.1
2_1418	5_261	814	95.41
2_1419	1_450	306	100
2_1419	3_1519	304	99.35
2_1419	4_606	291	93.51
2_1419	5_262	286	92.21
2_142	1_1643	730	100
2_142	3_537	730	99.73
2_142	4_1461	662	87.87
2_142	5_1451	683	90.3
2_1420	1_451	194	100
2_1420	3_1518	194	100
2_1420	4_607	191	97.89
2_1420	5_263	191	97.89
2_1421	1_452	971	100
2_1421	3_1517	966	99.39
2_1421	4_608	962	98.99
2_1421	5_264	949	97.58
2_1422	1_453	955	100
2_1422	3_1516	954	99.79
2_1422	4_609	954	99.79
2_1422	5_265	936	97.53
2_143	1_1642	2019	100
2_143	3_538	2018	99.9
2_143	4_1462	1937	94.95
2_143	5_1452	1962	96.89
2_1431	1_1198	549	100
2_1431	3_1087	549	100
2_1431	4_1879	535	96.68
2_1431	5_1833	531	96.31
2_1432	1_1197	389	100
2_1432	3_1086	380	98.94
2_1432	4_1878	288	71.43
2_1432	5_1834	295	74.6
2_1434	1_1195	247	100
2_1434	3_1084	247	100
2_1434	4_1876	202	80
2_1434	5_1836	205	82.31
2_1435	1_1194	146	100
2_1435	3_1083	146	100
2_1435	4_1875	105	70.89
2_1435	5_1837	118	81.82
2_1436	1_1193	296	100
2_1436	3_1082	293	98.6
2_1436	4_1874	160	55.24
2_1436	5_1838	184	61.54
2_1437	1_1192	385	100
2_1437	3_1081	382	99.48
2_1437	4_1873	273	71.35
2_1437	5_1839	299	76.04
2_1438	1_1191	475	100
2_1438	3_1080	473	99.57
2_1438	4_1872	338	68.24
2_1438	5_1840	371	75.97
2_1439	1_1190	291	100
2_1439	3_1079	290	99.25
2_1439	4_1871	219	73.13
2_1439	5_1841	241	81.34
2_144	1_1641	1014	100
2_144	3_539	1014	100
2_144	4_1463	909	86.65
2_144	5_1453	930	91.91
2_1440	1_1189	667	100
2_1440	3_1078	667	100
2_1440	4_1870	642	96.1
2_1440	5_1842	593	87.99
2_1441	1_1188	711	100
2_1441	3_1077	709	99.72
2_1441	4_1869	684	96.33
2_1441	5_1843	635	88.42
2_1442	1_1187	374	100
2_1442	3_1076	374	100
2_1442	4_1868	374	100
2_1442	5_1844	371	98.94
2_1443	1_1186	563	100
2_1443	3_1075	561	99.64
2_1443	4_1867	555	97.45
2_1443	5_1845	538	94.91
2_1444	1_1185	482	100
2_1444	3_1074	477	98.76
2_1444	4_1866	337	71.37
2_1444	5_1846	355	75.52
2_1445	1_1184	1001	100
2_1445	3_1073	977	98.45
2_1445	4_1865	682	70.69
2_1445	5_1847	582	59.57
2_1446	1_1183	619	100
2_1446	3_1072	617	99.69
2_1446	4_1864	568	88.82
2_1446	5_1799	573	91.3
2_1447	1_1182	1181	100
2_1447	3_1071	1181	100
2_1447	4_1863	1179	99.83
2_1447	5_1800	1176	99.33
2_1448	1_1181	963	100
2_1448	3_1070	951	98.7
2_1448	4_1862	682	69.4
2_1448	5_1801	669	69.25
2_1449	1_1180	874	100
2_1449	3_1069	870	99.55
2_1449	5_1802	776	86.61
2_145	1_1640	403	100
2_145	3_540	397	98.99
2_145	4_1464	369	89.9
2_145	5_1454	389	94.95
2_1451	1_1178	579	100
2_1451	3_1067	571	98.68
2_1451	4_1860	547	94.37
2_1451	5_1804	557	95.36
2_1452	1_1177	1295	100
2_1452	3_1066	1292	99.69
2_1452	4_1859	1278	98.47
2_1452	5_1805	1248	96.01
2_1453	1_1176	505	100
2_1453	3_1065	498	98.41
2_1453	4_1858	494	97.61
2_1453	5_1806	481	94.02
2_1454	1_1175	816	100
2_1454	3_1064	811	99.51
2_1454	4_1857	796	97.54
2_1454	5_1807	801	97.79
2_1455	1_1174	813	100
2_1455	3_1063	813	100
2_1455	4_1856	810	99.51
2_1455	5_1808	806	99.02
2_1456	1_1173	350	100
2_1456	3_1062	350	100
2_1456	4_1855	307	87.43
2_1456	5_1809	293	82.04
2_1457	1_1172	658	100
2_1457	3_1061	657	99.7
2_1457	4_1854	646	98.48
2_1457	5_1810	652	99.09
2_1458	1_1171	808	100
2_1458	3_1060	808	100
2_1458	4_1853	752	91.18
2_1458	5_1811	738	90.66
2_1459	1_1170	1606	100
2_1459	3_1059	1606	100
2_1459	4_1852	1578	97.93
2_1459	5_1812	1491	91.97
2_146	1_1639	605	100
2_146	3_541	605	100
2_146	4_1465	574	94.53
2_146	5_1455	583	96.46
2_1460	1_1169	726	100
2_1460	3_1058	724	99.72
2_1460	4_1851	724	99.72
2_1460	5_1813	700	95.51
2_1461	1_1168	229	100
2_1461	3_1057	229	100
2_1461	4_1850	229	100
2_1461	5_1814	229	100
2_1462	1_1167	142	100
2_1462	3_1056	142	100
2_1462	4_1849	142	100
2_1462	5_1815	142	100
2_1463	1_1166	1689	100
2_1463	3_1055	1687	99.88
2_1463	4_1848	1622	94.12
2_1463	5_1816	1592	92.65
2_1464	1_1165	211	100
2_1464	3_1054	211	100
2_1464	4_1847	163	82.52
2_1464	5_1817	185	90.29
2_1465	1_1164	299	100
2_1465	3_1053	299	100
2_1465	4_1846	265	87.16
2_1465	5_1818	267	89.86
2_1466	1_1163	996	100
2_1466	3_1052	991	99.6
2_1466	4_1845	822	82.57
2_1466	5_1819	850	85.37
2_1467	1_1162	1270	100
2_1467	3_1051	1262	99.37
2_1467	4_1844	1079	86.05
2_1467	5_1820	1067	84.95
2_1468	1_1161	285	100
2_1468	3_1050	283	99.31
2_1468	4_1843	241	83.45
2_1468	5_1821	252	86.21
2_1469	1_1160	486	100
2_1469	3_1049	486	100
2_1469	4_1842	299	61.94
2_1469	5_1822	332	69.64
2_147	1_1638	1414	100
2_147	3_542	1390	93.96
2_147	4_1466	354	29.54
2_147	5_1456	987	65.28
2_1470	1_1159	574	100
2_1470	3_1048	569	98.98
2_1470	4_1841	344	60.2
2_1470	5_1823	377	64.16
2_1471	1_1158	461	100
2_1471	3_1047	456	99.1
2_1471	4_1840	383	81.98
2_1471	5_1824	378	81
2_1472	1_1157	505	100
2_1472	3_1046	504	99.6
2_1472	4_1839	486	94.82
2_1472	5_1825	462	90.44
2_1473	1_1156	806	100
2_1473	3_1045	795	98.49
2_1473	4_1838	724	88.1
2_1473	5_1826	525	64.74
2_1474	1_1155	592	100
2_1474	3_1044	581	97.89
2_1474	4_1837	564	94.74
2_1474	5_1827	503	85.61
2_1475	1_1154	658	100
2_1475	3_1042	658	100
2_1475	4_1311	655	99.7
2_1475	5_967	647	98.17
2_1476	1_1153	998	100
2_1476	3_1041	983	98.57
2_1476	4_1310	981	97.75
2_1476	5_966	884	88.52
2_1477	1_1152	565	100
2_1477	3_1040	565	100
2_1477	4_1309	562	99.31
2_1477	5_965	536	94.81
2_1478	1_1151	483	100
2_1478	3_1039	479	99.15
2_1478	4_1308	462	95.32
2_1478	5_964	436	89.79
2_1479	1_1150	446	100
2_1479	3_1038	446	100
2_1479	4_1307	433	96.44
2_1479	5_963	429	94.22
2_148	1_1637	691	100
2_148	3_543	689	99.71
2_148	4_1467	619	87.94
2_148	5_1457	634	90.29
2_1480	1_1149	578	100
2_1480	3_1037	578	100
2_1480	4_1306	547	93.4
2_1480	5_962	538	92.36
2_1481	1_1148	351	100
2_1481	3_1036	351	100
2_1481	4_1305	312	87.79
2_1481	5_961	319	90.7
2_1482	1_1147	689	100
2_1482	3_1035	644	93.66
2_1482	4_1304	605	87.92
2_1482	5_960	454	66.47
2_1483	1_1146	1943	100
2_1483	3_1034	1935	99.58
2_1483	4_1303	1923	98.94
2_1483	5_959	1734	88.08
2_1484	1_1145	946	100
2_1484	3_1033	943	99.79
2_1484	4_1302	791	81.63
2_1484	5_958	810	84.13
2_1485	1_1144	793	100
2_1485	3_1032	779	98.75
2_1485	4_1301	578	75.31
2_1485	5_957	633	79.3
2_1486	1_1143	354	100
2_1486	3_1031	354	100
2_1486	4_1300	291	84.27
2_1486	5_956	322	90.45
2_1487	1_1142	563	100
2_1487	3_1030	562	99.65
2_1487	4_1299	448	77.24
2_1487	5_955	463	80.62
2_1488	1_1141	906	100
2_1488	3_1029	901	99.55
2_1488	4_1298	632	69.91
2_1488	5_954	686	75.79
2_1489	1_1140	351	100
2_1489	3_1028	349	99.39
2_1489	4_1297	268	76.97
2_1489	5_953	279	76.36
2_149	1_1636	798	100
2_149	3_544	798	100
2_149	4_1468	613	77
2_149	5_1458	605	74.68
2_1490	1_1139	976	100
2_1490	3_1027	974	99.8
2_1490	4_1296	825	83.76
2_1490	5_952	862	86.93
2_1491	1_1138	535	100
2_1491	3_1026	533	99.62
2_1491	4_1295	454	84.03
2_1491	5_951	473	88.59
2_1492	1_1137	687	100
2_1492	3_1025	685	99.71
2_1492	4_1294	550	79.43
2_1492	5_950	590	86.57
2_1493	1_1136	780	100
2_1493	3_1024	778	99.74
2_1493	4_1293	650	82.7
2_1493	5_949	664	85.93
2_1494	1_1135	741	100
2_1494	3_1023	734	99.19
2_1494	4_1292	576	78.88
2_1494	5_948	641	86.02
2_1495	1_1134	1664	100
2_1495	3_1022	1642	98.26
2_1495	4_1291	1463	85.5
2_1495	5_947	1531	90.46
2_1496	1_1133	899	100
2_1496	3_1021	891	99.14
2_1496	4_1290	805	89.15
2_1496	5_946	811	89.44
2_1497	1_1132	566	100
2_1497	3_1020	553	97.53
2_1497	4_1289	520	90.46
2_1497	5_945	517	91.52
2_1498	1_1131	831	100
2_1498	3_1019	816	98.06
2_1498	4_1288	775	91.77
2_1498	5_944	768	91.28
2_1499	1_1130	390	100
2_1499	3_1018	390	100
2_1499	4_1287	379	96.6
2_1499	5_943	380	96.6
2_15	1_1770	1120	100
2_15	3_411	1120	100
2_15	4_1330	1118	99.64
2_15	5_1322	1113	99.11
2_150	1_1635	449	100
2_150	3_545	448	99.09
2_150	4_1469	404	85.84
2_150	5_1459	366	79.09
2_1500	1_1129	185	100
2_1500	3_1017	185	100
2_1500	4_1286	183	98.94
2_1500	5_942	183	98.94
2_1501	1_1128	299	100
2_1501	3_1016	299	100
2_1501	4_1285	291	98
2_1501	5_941	296	98.66
2_1502	1_1127	1258	100
2_1502	3_1015	1258	100
2_1502	4_1284	1207	95.05
2_1502	5_940	1216	96.3
2_1503	1_1126	1229	100
2_1503	3_1014	1219	99.19
2_1503	4_1283	1039	83.41
2_1503	5_939	1125	90.92
2_1504	1_1125	632	100
2_1504	3_1013	630	99.68
2_1504	4_1282	586	91.69
2_1504	5_938	559	87.22
2_1505	1_1124	635	100
2_1505	3_1012	635	100
2_1505	4_1281	609	95.58
2_1505	5_937	624	97.79
2_1506	1_1123	283	100
2_1506	3_1011	283	100
